date,platform,product_id,sold_count
2026-08-03,lazada,3641148437,807.0
2026-08-03,lazada,4924786586,475.0
2026-08-03,lazada,4895604329,546.0
2026-08-03,lazada,4815389854,2500.0
2026-08-03,lazada,4868402995,461.0
2026-08-03,lazada,4276576343,894.0
2026-08-03,lazada,1641014679,1600.0
2026-08-03,lazada,4709957512,464.0
2026-08-03,lazada,4894319641,998.0
2026-08-03,lazada,5027878086,1200.0
2026-08-03,lazada,5085654239,283.0
2026-08-03,lazada,5088519813,2000.0
2026-08-03,lazada,4916118939,354.0
2026-08-03,lazada,2226405012,9700.0
2026-08-03,lazada,5119749207,2000.0
2026-08-03,lazada,3942384279,282.0
2026-08-03,lazada,2710174984,479.0
2026-08-03,lazada,2377469225,3200.0
2026-08-03,lazada,3396189108,491.0
2026-08-03,lazada,4811049782,246.0
2026-08-03,lazada,5029121133,162.0
2026-08-03,lazada,4684728546,98.0
2026-08-03,lazada,4492378620,73.0
2026-08-03,lazada,2378893921,817.0
2026-08-03,lazada,5079710537,180.0
2026-08-03,lazada,5079735458,112.0
2026-08-03,lazada,5079725555,106.0
2026-08-03,lazada,4976443312,559.0
2026-08-03,lazada,4112298939,128.0
2026-08-03,lazada,5098829461,610.0
2026-08-03,lazada,5129228189,1800.0
2026-08-03,lazada,2694781438,732.0
2026-08-03,lazada,4089844896,149.0
2026-08-03,lazada,5137742206,150.0
2026-08-03,lazada,2780902112,195.0
2026-08-03,lazada,4832543435,116.0
2026-08-03,lazada,5114722998,84.0
2026-08-03,lazada,5142489892,32.0
2026-08-03,lazada,5071475210,39.0
2026-08-03,lazada,4917994517,99.0
2026-08-03,lazada,5282571635,165.0
2026-08-03,lazada,5283197252,577.0
2026-08-03,lazada,5198949968,277.0
2026-08-03,lazada,4288289064,227.0
2026-08-03,lazada,5152894070,175.0
2026-08-03,lazada,5289497858,949.0
2026-08-03,lazada,5234797541,246.0
2026-08-03,lazada,3395957979,562.0
2026-08-03,lazada,5199034331,106.0
2026-08-03,lazada,5234861154,84.0
2026-08-03,lazada,5299170265,16.0
2026-08-03,lazada,5130860569,31.0
2026-08-03,lazada,5022603577,74.0
2026-08-03,lazada,5467152433,711.0
2026-08-03,lazada,5485966229,8.0
2026-08-03,lazada,5356971338,7.0
2026-08-03,lazada,5273477051,22.0
2026-08-03,lazada,5495760917,151.0
2026-08-03,lazada,5514203791,114.0
2026-08-03,lazada,5469583126,2000.0
2026-08-03,lazada,5501183089,173.0
2026-08-03,lazada,5317309117,162.0
2026-08-03,lazada,5528399730,8.0
2026-08-03,lazada,4883221676,443.0
2026-08-03,lazada,5467196294,10.0
2026-08-03,lazada,5509676990,1900.0
2026-08-03,lazada,5467229045,1100.0
2026-08-03,lazada,5126784663,101.0
2026-08-03,lazada,5161132840,1700.0
2026-08-03,lazada,4288667739,419.0
2026-08-03,lazada,4288644843,140.0
2026-08-03,lazada,4733570724,452.0
2026-08-03,lazada,4253776968,127.0
